买家会员名,宝贝ID,推荐指数
282029174a,540662291619,2.5696169772256727
282029174a,539677826038,2.462714399309861
282029174a,546243180299,2.348979685658583
282029174a,528153854399,2.310847274689692
282029174a,537180206236,2.22831487681566
282029174a,540407272609,2.1631932179441895
321当里个当,549736062191,2.105714285714286
321当里个当,544768785584,1.743668831168831
321当里个当,521926312352,1.0395604395604394
321当里个当,36266985550,0.9909774436090226
321当里个当,545979147913,0.9523809523809523
321当里个当,544100858313,0.9502304147465437
321当里个当,547751184046,0.9333333333333333
321当里个当,522151463307,0.8857142857142857
321当里个当,35754637865,0.8857142857142857
321当里个当,35721027449,0.0
3500公里,39539028043,2.9978283161889796
3500公里,544115759872,2.1571333555038246
3500公里,549736062191,2.065447931051701
3500公里,549378588703,1.8623341583906696
3500公里,549882564050,1.7721209426411737
3500公里,541254875522,1.690947467698602
3500公里,35753244214,1.6073768327339788
3500公里,546243180299,1.6011197030260578
3500公里,529338111966,1.5672011979670697
3500公里,544768785584,1.5506863445272754
36戚36,545959606207,1.0515436241610738
36戚36,521019257989,0.9911590087764584
36戚36,45404080098,0.9732102908277405
36戚36,545538490326,0.9482923926339801
36戚36,540522690300,0.8982102908277405
36戚36,42646163798,0.8943343218354924
36戚36,537166359199,0.8744007670182166
36戚36,37941111428,0.8573714387306102
36戚36,549661564014,0.8013110660215388
36戚36,545912368452,0.7759880686055183
38别逼逼,541254875522,1.7237762237762237
38别逼逼,545974803385,1.1650717703349283
38别逼逼,540407272609,1.0517076073660199
38别逼逼,548130516925,1.04978354978355
38别逼逼,536009750573,1.0469824293353704
38别逼逼,545979147913,1.0212121212121212
38别逼逼,547751184046,1.0021645021645023
38别逼逼,544114479515,0.9545454545454546
38别逼逼,547812750733,0.9545454545454546
38别逼逼,547792011631,0.9545454545454546
3a882,39539028043,2.7150000664236122
3a882,544115359956,2.2296918767507004
3a882,544115759872,2.1163863266413454
3a882,549736062191,2.080032798460132
3a882,538585695146,2.0162579368981723
3a882,549378588703,1.7565880721220528
3a882,544768785584,1.7557740291251362
3a882,541254875522,1.7237762237762237
3a882,537180206236,1.6263552960800667
3a882,539677826038,1.5721561969439728
3gxdi,544115759872,0.16204683552945998
3gxdi,35721027449,0.0
3gxdi,543812646033,0.0
3gxdi,544066720474,0.0
3gxdi,544017279596,0.0
3gxdi,544016559367,0.0
3gxdi,543889179481,0.0
3gxdi,543827067334,0.0
3gxdi,543742043514,0.0
3gxdi,544100858313,0.0
412107特殊,540662291619,1.6231884057971016
412107特殊,537396783238,1.4643422926900702
412107特殊,528705813655,1.4545454545454546
412107特殊,531877266868,1.439617211608474
412107特殊,528153854399,1.411764705882353
412107特殊,536083448292,1.2996884146917194
412107特殊,545957998521,1.1468994581577363
412107特殊,540407272609,1.1426285612693898
412107特殊,521019257989,1.1337875700458482
412107特殊,548547222435,1.1015384615384616
4145tgggj,549882564050,2.2104072398190047
4145tgggj,35753244214,1.6286764705882353
4145tgggj,546275765548,1.5183333333333333
4145tgggj,44928090920,1.275698602794411
4145tgggj,542199076372,1.0916666666666666
4145tgggj,521826021046,1.0583333333333333
4145tgggj,550597738824,1.0196078431372548
4145tgggj,535612234886,1.0191256830601094
4145tgggj,540662535716,1.0083333333333333
4145tgggj,541474263467,1.0059327027853295
430624shi2688,39539028043,4.399704171849262
430624shi2688,544115759872,2.770036581310276
430624shi2688,549736062191,2.7683870967741937
430624shi2688,522078297513,2.423434856175973
430624shi2688,546243180299,2.4008786386633894
430624shi2688,541851060973,2.385556068297185
430624shi2688,36416065395,2.3651015228426395
430624shi2688,36351422002,2.3593322920734088
430624shi2688,36421128017,2.3401015228426396
430624shi2688,541254875522,2.3176178660049627
452121892zwj,540662291619,1.507398932112891
452121892zwj,35722000205,1.4586726998491704
452121892zwj,35877393642,1.381320352905385
452121892zwj,520310825412,1.3122235439254755
452121892zwj,527419046969,1.221817363922627
452121892zwj,527475911875,1.144947209653092
452121892zwj,528109847799,1.033513903936439
452121892zwj,521926312352,0.9948717948717947
452121892zwj,547794157516,0.988505004843397
452121892zwj,540662535716,0.9342105263157896
475475xl,35722000205,1.4586726998491704
475475xl,520310825412,1.2926385442514474
475475xl,527475911875,1.144947209653092
475475xl,528109847799,1.033513903936439
475475xl,521926312352,0.9948717948717947
475475xl,536009750573,0.9334626158155568
475475xl,537318544352,0.8998491704374056
475475xl,549765831606,0.8989966555183946
475475xl,35721027449,0.891025641025641
475475xl,35722423659,0.8845039018952061
510666394_hu,537396783238,2.628158295281583
510666394_hu,535612234886,1.0162112932604737
510666394_hu,530812936284,1.0152046783625732
510666394_hu,550597738824,1.0084967320261438
510666394_hu,547742157633,1.0007936507936508
510666394_hu,535703074519,0.9970856102003642
510666394_hu,535647669951,0.9888888888888889
510666394_hu,532994602666,0.9888888888888889
510666394_hu,45171930915,0.9888888888888889
510666394_hu,550634023902,0.9888888888888889
5201314shenchao,544115759872,2.419017905588714
5201314shenchao,539677826038,1.8747877758913414
5201314shenchao,44928090920,1.5147336905137094
5201314shenchao,547572252871,1.2200956937799043
5201314shenchao,528726320954,1.1973684210526316
5201314shenchao,528725788435,1.1973684210526316
5201314shenchao,538658337414,1.1973684210526316
5201314shenchao,545602185334,1.0820495066643587
5201314shenchao,546827381933,1.0417381360777587
5201314shenchao,538494418449,1.0108350457687278
520caiqinxin,540407272609,2.05170760736602
520caiqinxin,540349069906,1.851627299903162
520caiqinxin,36267739775,1.8245735455766805
520caiqinxin,545979147913,0.0
520caiqinxin,545974803385,0.0
520caiqinxin,543695068744,0.0
520caiqinxin,543719829706,0.0
520caiqinxin,543742043514,0.0
520caiqinxin,543812646033,0.0
520caiqinxin,543827067334,0.0
520ch1892370812,39539028043,2.441955590183093
520ch1892370812,538585695146,2.1213047910295617
520ch1892370812,549736062191,2.0884098597702736
520ch1892370812,549378588703,1.8623341583906696
520ch1892370812,546243180299,1.7017141477547078
520ch1892370812,537180206236,1.6263552960800667
520ch1892370812,544768785584,1.5408909553010743
520ch1892370812,35753244214,1.4732142857142858
520ch1892370812,529338111966,1.4686411149825784
520ch1892370812,550715341924,1.4193017127799736
520ting3240,549882564050,4.703785743052759
520ting3240,45404080098,3.6762216404886563
520ting3240,42646163798,3.5973456714964085
520ting3240,522151739462,3.482174021441037
520ting3240,546928423058,3.461582000849017
520ting3240,36500131840,3.4586513593641586
520ting3240,522191965500,3.4345549738219896
520ting3240,39539028043,2.399704171849262
520ting3240,37941111428,2.3657597095977962
520ting3240,549378588703,1.9589690245030051
520井秦,537396783238,2.61295361691901
520井秦,539677826038,1.5879884605297667
520井秦,35877393642,1.4707940371159112
520井秦,520310825412,1.3621820089168635
520井秦,550715341924,1.2452987169767435
520井秦,521019257989,1.1701844903064416
520井秦,528109847799,1.1661724734371137
520井秦,533204346200,1.0894736842105261
520井秦,545566976422,1.0272556390977443
520井秦,36266985550,1.015832263585794
520冰欣,543812646033,1.0188235294117647
520冰欣,543694756340,0.992258064516129
520冰欣,543694488413,0.96
520冰欣,543695068744,0.96
520冰欣,543742043514,0.96
520冰欣,544017279596,0.96
520冰欣,544099790786,0.96
520冰欣,543694848992,0.96
520冰欣,545939669017,0.0
520冰欣,544100858313,0.0
520刘冰刘韵琦张雅文,45404080098,1.1732905982905983
520刘冰刘韵琦张雅文,545538490326,1.148372700096838
520刘冰刘韵琦张雅文,531145857565,1.1376146788990826
520刘冰刘韵琦张雅文,539627383673,1.0
520刘冰刘韵琦张雅文,543643323771,1.0
520刘冰刘韵琦张雅文,545912368452,0.9760683760683762
520刘冰刘韵琦张雅文,35722423659,0.9751021924934968
520刘冰刘韵琦张雅文,546928423058,0.9586509586509586
520刘冰刘韵琦张雅文,538658221958,0.9316239316239316
520刘冰刘韵琦张雅文,543626161846,0.9316239316239316
53287596_77,35722333869,1.1952380952380952
53287596_77,551248890640,0.980952380952381
53287596_77,35721027449,0.0
53287596_77,543889179481,0.0
53287596_77,544106282196,0.0
53287596_77,544100858313,0.0
53287596_77,544099790786,0.0
53287596_77,544066720474,0.0
53287596_77,544017279596,0.0
53287596_77,544016559367,0.0
568485207k,544115759872,2.1163863266413454
568485207k,35753244214,1.582236842105263
568485207k,539677826038,1.5721561969439728
568485207k,549736062191,1.3620454545454548
568485207k,520310825412,1.3463497453310695
568485207k,527419046969,1.2323436797121006
568485207k,36058620932,1.2280701754385963
568485207k,540407272609,1.1631932179441893
568485207k,531846025844,1.161817587446878
568485207k,35722000205,1.1611454597429178
5713479喜哥,537396783238,2.61295361691901
5713479喜哥,549882564050,2.242914979757085
5713479喜哥,35877393642,1.4707940371159112
5713479喜哥,528109847799,1.1661724734371137
5713479喜哥,527397362582,1.1641604010025062
5713479喜哥,533204346200,1.0894736842105261
5713479喜哥,522566248653,1.0325077399380804
5713479喜哥,545566976422,1.0272556390977443
5713479喜哥,532940035080,1.0049342105263157
5713479喜哥,535612234886,1.0010066148979004
5s2j1暗香明悦,550597738824,1.0196078431372548
5s2j1暗香明悦,541474263467,1.011111111111111
5s2j1暗香明悦,535703074519,1.0081967213114753
5s2j1暗香明悦,551065941768,1.0
5s2j1暗香明悦,536728628605,1.0
5s2j1暗香明悦,45171930915,1.0
5s2j1暗香明悦,550634023902,1.0
5s2j1暗香明悦,543695068744,0.0
5s2j1暗香明悦,544099790786,0.0
5s2j1暗香明悦,544066720474,0.0
5兰姐2,544016559367,5.880978065444085
5兰姐2,547742157633,4.041030975496994
5兰姐2,547812750733,4.029126213592233
5兰姐2,537396783238,2.624304474962234
5兰姐2,549882564050,2.242914979757085
5兰姐2,35877393642,1.4707940371159112
5兰姐2,528705813655,1.4545454545454546
5兰姐2,528109847799,1.1661724734371137
5兰姐2,527397362582,1.1641604010025062
5兰姐2,533204346200,1.1028105370880905
5欧妮,36286235128,1.982438850791826
5欧妮,35722000205,1.4586726998491704
5欧妮,520310825412,1.2926385442514474
5欧妮,540520509637,1.207511737089202
5欧妮,527475911875,1.144947209653092
5欧妮,44928090920,1.1248770065502798
5欧妮,45404080098,1.0491784037558687
5欧妮,521926312352,0.9948717948717947
5欧妮,536009750573,0.9334626158155568
5欧妮,545602185334,0.9084291682818626
5霞d甙n,544016559367,2.1581018518518515
5霞d甙n,544115359956,1.8300595238095236
5霞d甙n,549736062191,1.8051722898702822
5霞d甙n,549378588703,1.7565880721220528
5霞d甙n,537396783238,1.702644518416494
5霞d甙n,35798985871,1.4818165379355188
5霞d甙n,35753244214,1.4732142857142858
5霞d甙n,529338111966,1.4686411149825784
5霞d甙n,537180206236,1.4601919819311124
5霞d甙n,529055709096,1.3571428571428572
629吾家有女初长成,544115759872,2.1571333555038246
629吾家有女初长成,549736062191,2.105714285714286
629吾家有女初长成,544768785584,1.7676999920189322
629吾家有女初长成,541254875522,1.7047146401985112
629吾家有女初长成,35722000205,1.5531309297912714
629吾家有女初长成,44928090920,1.2528491404288198
629吾家有女初长成,521926312352,1.0395604395604394
629吾家有女初长成,529100790989,1.0211981566820276
629吾家有女初长成,537318544352,0.9943074003795067
629吾家有女初长成,36266985550,0.9909774436090226
645268940新星,548547222435,1.1015384615384616
645268940新星,541851060973,1.0454545454545454
645268940新星,547355238181,1.032258064516129
645268940新星,538540548218,1.0238095238095237
645268940新星,538535227251,1.02
645268940新星,547812750733,1.0
645268940新星,549536550945,1.0
645268940新星,37665896062,1.0
645268940新星,547387807548,1.0
645268940新星,537829232054,1.0
675879lzj1985,42577833473,1.6863425925925928
675879lzj1985,43104145123,1.0325925925925927
675879lzj1985,528166273868,1.0224433388612495
675879lzj1985,537252200486,1.0164021164021164
675879lzj1985,39386028930,1.0037037037037038
675879lzj1985,537215013586,0.9925925925925927
675879lzj1985,35721027449,0.0
675879lzj1985,544106282196,0.0
675879lzj1985,544100858313,0.0
675879lzj1985,544099790786,0.0
720928宋,544115759872,3.1414149019416344
720928宋,550905064205,2.978133200049981
720928宋,36353085367,2.9703619741946374
720928宋,545974803385,2.624793574499588
720928宋,549882564050,2.5208143857619394
720928宋,35722000205,2.376270097957839
720928宋,544768785584,2.36084471886495
720928宋,522609190751,2.3275557334479355
720928宋,42577833473,2.216477272727273
720928宋,547792011631,2.009394720012059
751400235枫,537396783238,2.6119470020211097
751400235枫,548998614714,1.3489152193907914
751400235枫,522566248653,1.03150112504018
751400235枫,530812936284,0.9989933851020996
751400235枫,550597738824,0.9922854387656701
751400235枫,541474263467,0.9837887067395263
751400235枫,535703074519,0.9808743169398906
751400235枫,540661582201,0.9726775956284153
751400235枫,536728628605,0.9726775956284153
751400235枫,45171930915,0.9726775956284153
774020碧,538585695146,2.5990338164251208
774020碧,36286235128,2.165918104693615
774020碧,544115759872,2.1163863266413454
774020碧,537180206236,2.104084321475626
774020碧,528705813655,1.831357048748353
774020碧,528153854399,1.7885763000852515
774020碧,40400203213,1.7076939471440749
774020碧,545939669017,1.670929241261722
774020碧,35753244214,1.582236842105263
774020碧,539677826038,1.5721561969439728
774276794wy,537396783238,2.3140996738938573
774276794wy,549882564050,2.242914979757085
774276794wy,544016559367,2.1581018518518515
774276794wy,36286235128,1.9078463683610092
774276794wy,544115359956,1.8300595238095236
774276794wy,541254875522,1.7237762237762237
774276794wy,35877393642,1.4707940371159112
774276794wy,537180206236,1.4601919819311124
774276794wy,531877266868,1.2983642808363955
774276794wy,528109847799,1.1661724734371137
7866yang,541254875522,1.6739926739926738
7866yang,545979147913,0.9714285714285713
7866yang,547751184046,0.9523809523809523
7866yang,544114247390,0.9502164502164501
7866yang,539678458590,0.9047619047619047
7866yang,541012296041,0.9047619047619047
7866yang,549518534180,0.9047619047619047
7866yang,543672634097,0.9047619047619047
7866yang,544106286825,0.9047619047619047
7866yang,550785319010,0.9047619047619047
8023只为你停留,549882564050,2.2454212454212454
8023只为你停留,546243180299,1.7955393803658082
8023只为你停留,35753244214,1.6804078014184398
8023只为你停留,529338111966,1.6758346306867324
8023只为你停留,35877393642,1.4900176280080353
8023只为你停留,531877266868,1.439617211608474
8023只为你停留,35722333869,1.207193515704154
8023只为你停留,545974803385,1.2034341172079135
8023只为你停留,530449665002,1.202210126999835
8023只为你停留,528109847799,1.1853960643292378
8240730yll,544016559367,2.8518518518518516
8240730yll,544115359956,2.5083575604674238
8240730yll,36286235128,1.982438850791826
8240730yll,549378588703,1.970873786407767
8240730yll,540520509637,1.207511737089202
8240730yll,42646163798,1.1627906976744187
